provider,company_id,created_at,device,indicator_id,affected_service,latitude,longitude,city_id,country_id,source,asn,provider_id,zip,city,state
spectrum,20024,2026-02-25T23:11:12+00:00,mobile,11,Broadband Internet,32.51,-86.31,4056837.0,89,device,6167.0,14.0,36020,Coosada,AL
spectrum,20024,2026-02-25T23:11:25+00:00,mobile,11,Broadband Internet,40.01,-82.86,4509177.0,89,device,6167.0,14.0,43230,Columbus,OH
spectrum,20024,2026-02-25T23:12:23+00:00,mobile,11,Broadband Internet,32.43,-84.95,4188985.0,89,ip,6167.0,14.0,31903,Columbus,GA
spectrum,20024,2026-02-25T23:12:54+00:00,mobile,641,WiFi,33.93,-118.14,5343858.0,89,device,21928.0,16.0,90242,Downey,CA
spectrum,20024,2026-02-25T23:12:59+00:00,mobile,8,Mobile Internet,28.49,-81.29,4167147.0,89,ip,33363.0,38177.0,32822,Orlando,FL
spectrum,20024,2026-02-25T23:14:23+00:00,desktop,11,Broadband Internet,30.43,-97.83,4671654.0,89,ip,11427.0,56904.0,78726,Austin,TX
spectrum,20024,2026-02-25T23:14:36+00:00,desktop,11,Broadband Internet,38.61,-90.56,4375663.0,89,ip,7018.0,126384.0,63011,Ballwin,MO
spectrum,20024,2026-02-25T23:15:18+00:00,mobile,11,Broadband Internet,46.2,-119.17,5799610.0,89,device,7018.0,13.0,99336,Kennewick,WA
spectrum,20024,2026-02-25T23:15:28+00:00,mobile,641,WiFi,43.1,-75.23,5142056.0,89,ip,13335.0,118997.0,13501,Utica,NY
spectrum,20024,2026-02-25T23:16:14+00:00,mobile,11,Broadband Internet,34.23,-118.45,5380932.0,89,ip,21928.0,16.0,91402,Panorama City,CA
spectrum,20024,2026-02-25T23:16:34+00:00,mobile,641,WiFi,38.72,-82.96,4309076.0,89,device,7018.0,13.0,41175,South Shore,KY
spectrum,20024,2026-02-25T23:17:09+00:00,mobile,7,TV Streaming,41.43,-74.15,5143344.0,89,device,12271.0,38177.0,10992,Washingtonville,NY
spectrum,20024,2026-02-25T23:17:20+00:00,mobile,641,WiFi,39.75,-86.19,4259418.0,89,ip,6167.0,14.0,46221,Indianapolis,IN
spectrum,20024,2026-02-25T23:17:25+00:00,desktop,641,WiFi,28.0,-82.57,4174757.0,89,device,33363.0,38177.0,33615,Tampa,FL
spectrum,20024,2026-02-25T23:18:17+00:00,mobile,641,WiFi,42.46,-123.35,5729080.0,89,ip,20115.0,38177.0,97526,Grants Pass,OR
spectrum,20024,2026-02-25T23:18:17+00:00,mobile,12,TV,27.9,-81.47,4161400.0,89,device,33363.0,38177.0,33898,Lake Wales,FL
spectrum,20024,2026-02-25T23:18:43+00:00,mobile,8,Mobile Internet,34.68,-118.16,5364940.0,89,device,6167.0,14.0,93534,Lancaster,CA
spectrum,20024,2026-02-25T23:18:51+00:00,mobile,7,TV Streaming,44.38,-89.8,5279436.0,89,ip,20115.0,38177.0,54494,Wisconsin Rapids,WI
spectrum,20024,2026-02-25T23:19:22+00:00,mobile,119,Billing,40.84,-73.91,5145066.0,89,device,6128.0,34.0,10457,Bronx,NY
spectrum,20024,2026-02-25T23:19:31+00:00,mobile,641,WiFi,41.44,-81.74,5150529.0,89,ip,21928.0,16.0,44144,Cleveland,OH
spectrum,20024,2026-02-25T23:20:45+00:00,mobile,11,Broadband Internet,43.2,-88.72,5278005.0,89,device,6167.0,14.0,53098,Watertown,WI
spectrum,20024,2026-02-25T23:21:23+00:00,mobile,641,WiFi,33.35,-86.83,4049979.0,89,ip,6167.0,14.0,35244,Birmingham,AL
spectrum,20024,2026-02-25T23:21:43+00:00,mobile,641,WiFi,38.22,-85.69,4299276.0,89,ip,7018.0,13.0,40205,Louisville,KY
spectrum,20024,2026-02-25T23:22:14+00:00,mobile,11,Broadband Internet,32.37,-86.18,4076784.0,89,ip,6167.0,14.0,36117,Montgomery,AL
spectrum,20024,2026-02-25T23:22:30+00:00,mobile,8,Mobile Internet,32.45,-86.39,4084796.0,89,device,6167.0,14.0,36066,Prattville,AL
spectrum,20024,2026-02-25T23:22:42+00:00,mobile,641,WiFi,32.46,-86.45,4084796.0,89,device,6167.0,14.0,36067,Prattville,AL
spectrum,20024,2026-02-25T23:23:18+00:00,mobile,11,Broadband Internet,39.14,-84.6,4508722.0,89,device,6167.0,14.0,45211,Cincinnati,OH
spectrum,20024,2026-02-25T23:23:45+00:00,tablet,11,Broadband Internet,42.43,-83.25,4990729.0,89,ip,21928.0,16.0,48219,Detroit,MI
spectrum,20024,2026-02-25T23:23:57+00:00,mobile,11,Broadband Internet,32.52,-86.38,4076239.0,89,device,6167.0,14.0,36054,Millbrook,AL
spectrum,20024,2026-02-25T23:24:10+00:00,mobile,641,WiFi,32.34,-86.27,4076784.0,89,ip,6167.0,14.0,36111,Montgomery,AL
spectrum,20024,2026-02-25T23:24:46+00:00,mobile,641,WiFi,39.53,-119.89,5511077.0,89,device,6167.0,14.0,89523,Reno,NV
spectrum,20024,2026-02-25T23:24:57+00:00,mobile,11,Broadband Internet,40.78,-73.96,5145066.0,89,device,21928.0,16.0,10028,New York,NY
spectrum,20024,2026-02-25T23:25:25+00:00,mobile,641,WiFi,33.65,-86.7,4049979.0,89,ip,21928.0,16.0,35215,Birmingham,AL
spectrum,20024,2026-02-25T23:27:24+00:00,mobile,641,WiFi,37.85,-90.5,4402479.0,89,device,7018.0,126384.0,63601,Park Hills,MO
spectrum,20024,2026-02-25T23:27:38+00:00,desktop,11,Broadband Internet,41.14,-104.8,5821086.0,89,ip,33588.0,38177.0,82001,Cheyenne,WY
spectrum,20024,2026-02-25T23:27:53+00:00,mobile,874,Mobile signal,35.66,-80.49,4489985.0,89,device,21928.0,16.0,28144,Salisbury,NC
spectrum,20024,2026-02-25T23:27:56+00:00,mobile,11,Broadband Internet,33.87,-78.99,4575461.0,89,device,21928.0,16.0,29526,Conway,SC
spectrum,20024,2026-02-25T23:28:42+00:00,mobile,641,WiFi,32.92,-96.51,4724194.0,89,device,21928.0,16.0,75088,Rowlett,TX
spectrum,20024,2026-02-25T23:29:22+00:00,mobile,641,WiFi,42.7,-76.96,5130915.0,89,device,6167.0,14.0,14527,Penn Yan,NY
spectrum,20024,2026-02-25T23:29:35+00:00,mobile,11,Broadband Internet,32.5,-86.39,4076239.0,89,device,54113.0,118997.0,36054,Millbrook,AL
spectrum,20024,2026-02-25T23:29:57+00:00,tablet,11,Broadband Internet,33.5,-86.88,4049979.0,89,ip,21928.0,16.0,35208,Birmingham,AL
spectrum,20024,2026-02-25T23:30:28+00:00,mobile,11,Broadband Internet,32.5,-86.41,4076239.0,89,device,6167.0,14.0,36054,Millbrook,AL
spectrum,20024,2026-02-25T23:31:18+00:00,mobile,641,WiFi,32.92,-96.51,4724194.0,89,device,21928.0,16.0,75088,Rowlett,TX
spectrum,20024,2026-02-25T23:32:33+00:00,desktop,11,Broadband Internet,40.75,-73.95,5110302.0,89,ip,21928.0,16.0,11101,Long Island City,NY
spectrum,20024,2026-02-25T23:33:21+00:00,mobile,8,Mobile Internet,44.85,-123.24,5741227.0,89,device,397422.0,70022.0,97361,Monmouth,OR
spectrum,20024,2026-02-25T23:33:37+00:00,mobile,11,Broadband Internet,42.96,-87.86,5249871.0,89,device,7018.0,13.0,53110,Cudahy,WI
spectrum,20024,2026-02-25T23:35:14+00:00,mobile,8,Mobile Internet,32.5,-86.39,4076239.0,89,device,6167.0,14.0,36054,Millbrook,AL
spectrum,20024,2026-02-25T23:35:56+00:00,mobile,11,Broadband Internet,36.1,-86.66,4644585.0,89,ip,6167.0,14.0,37217,Nashville,TN
spectrum,20024,2026-02-25T23:37:14+00:00,desktop,11,Broadband Internet,43.3,-88.23,5273439.0,89,device,20115.0,38177.0,53076,Richfield,WI
spectrum,20024,2026-02-25T23:38:04+00:00,mobile,641,WiFi,35.86,-84.12,4634946.0,89,ip,6167.0,14.0,37922,Knoxville,TN
spectrum,20024,2026-02-25T23:38:35+00:00,desktop,11,Broadband Internet,42.18,-72.58,4933002.0,89,ip,20115.0,38177.0,1020,Chicopee,MA
spectrum,20024,2026-02-25T23:39:01+00:00,mobile,641,WiFi,27.95,-81.73,,89,ip,6167.0,14.0,33880,Winter Haven,FL
spectrum,20024,2026-02-25T23:39:06+00:00,mobile,11,Broadband Internet,28.78,-82.35,4159786.0,89,device,7018.0,13.0,34452,Inverness,FL
spectrum,20024,2026-02-25T23:39:08+00:00,mobile,11,Broadband Internet,26.27,-98.24,4709796.0,89,device,13335.0,118997.0,78504,Mcallen,TX
spectrum,20024,2026-02-25T23:39:12+00:00,mobile,641,WiFi,32.51,-86.37,4076239.0,89,device,21928.0,16.0,36054,Millbrook,AL
spectrum,20024,2026-02-25T23:39:32+00:00,mobile,641,WiFi,32.52,-86.37,4076239.0,89,device,21928.0,16.0,36054,Millbrook,AL
spectrum,20024,2026-02-25T23:39:55+00:00,mobile,11,Broadband Internet,32.53,-86.38,4076239.0,89,device,60068.0,126453.0,36054,Millbrook,AL
spectrum,20024,2026-02-25T23:39:57+00:00,mobile,641,WiFi,29.21,-81.02,4152872.0,89,ip,36183.0,118997.0,32114,Daytona Beach,FL
spectrum,20024,2026-02-25T23:40:29+00:00,mobile,11,Broadband Internet,32.46,-86.39,4084796.0,89,device,54113.0,118997.0,36066,Prattville,AL
spectrum,20024,2026-02-25T23:41:11+00:00,mobile,7,TV Streaming,26.27,-98.25,4709796.0,89,device,21928.0,16.0,78504,Mcallen,TX
spectrum,20024,2026-02-25T23:41:37+00:00,mobile,641,WiFi,39.5,-89.77,4252060.0,89,device,7018.0,13.0,62690,Virden,IL
spectrum,20024,2026-02-25T23:41:54+00:00,mobile,7,TV Streaming,42.62,-73.83,5114831.0,89,ip,11351.0,38177.0,12054,Delmar,NY
spectrum,20024,2026-02-25T23:41:56+00:00,mobile,11,Broadband Internet,42.23,-71.8,4956184.0,89,device,54113.0,118997.0,1607,Worcester,MA
spectrum,20024,2026-02-25T23:42:30+00:00,mobile,11,Broadband Internet,41.53,-71.12,11550109.0,89,device,6167.0,14.0,2790,Westport,MA
spectrum,20024,2026-02-25T23:42:35+00:00,mobile,641,WiFi,33.57,-86.95,4829588.0,89,device,21928.0,16.0,35005,Adamsville,AL
spectrum,20024,2026-02-25T23:43:30+00:00,mobile,641,WiFi,38.88,-94.52,4388460.0,89,device,21928.0,16.0,64030,Grandview,MO
spectrum,20024,2026-02-25T23:44:25+00:00,mobile,641,WiFi,40.05,-82.97,4509177.0,89,ip,10796.0,38177.0,43224,Columbus,OH
spectrum,20024,2026-02-25T23:45:52+00:00,mobile,11,Broadband Internet,41.47,-81.75,5150529.0,89,ip,20057.0,13.0,44102,Cleveland,OH
spectrum,20024,2026-02-25T23:46:22+00:00,mobile,641,WiFi,42.7,-89.04,5257754.0,89,device,6614.0,142254.0,53548,Janesville,WI
spectrum,20024,2026-02-25T23:46:27+00:00,mobile,8,Mobile Internet,44.66,-74.97,5132103.0,89,ip,11351.0,38177.0,13676,Potsdam,NY
spectrum,20024,2026-02-25T23:46:45+00:00,desktop,11,Broadband Internet,34.05,-118.24,5368361.0,89,ip,394089.0,14722.0,90012,Los Angeles,CA
spectrum,20024,2026-02-25T23:47:06+00:00,mobile,12,TV,31.86,-106.59,5520993.0,89,device,11427.0,38177.0,79932,El Paso,TX
spectrum,20024,2026-02-25T23:49:40+00:00,mobile,641,WiFi,34.26,-116.85,5328152.0,89,device,20115.0,38177.0,92314,Big Bear City,CA
spectrum,20024,2026-02-25T23:49:46+00:00,mobile,641,WiFi,39.03,-83.94,4519005.0,89,device,21928.0,16.0,45154,Mount Orab,OH
spectrum,20024,2026-02-25T23:50:08+00:00,mobile,641,WiFi,37.96,-121.26,5399020.0,89,ip,6167.0,14.0,95205,Stockton,CA
spectrum,20024,2026-02-25T23:50:15+00:00,mobile,641,WiFi,39.11,-84.66,4508722.0,89,ip,6167.0,14.0,45233,Cincinnati,OH
spectrum,20024,2026-02-25T23:50:54+00:00,mobile,641,WiFi,35.24,-80.9,4460243.0,89,ip,6167.0,14.0,28208,Charlotte,NC
spectrum,20024,2026-02-25T23:50:55+00:00,mobile,641,WiFi,32.86,-97.15,4673094.0,89,device,7018.0,13.0,76021,Bedford,TX
spectrum,20024,2026-02-25T23:51:22+00:00,mobile,641,WiFi,42.16,-78.72,5136088.0,89,device,7018.0,13.0,14779,Salamanca,NY
spectrum,20024,2026-02-25T23:51:42+00:00,mobile,11,Broadband Internet,39.74,-86.12,4259418.0,89,ip,7018.0,13.0,46203,Indianapolis,IN
spectrum,20024,2026-02-25T23:51:53+00:00,mobile,8,Mobile Internet,39.43,-84.17,4516412.0,89,ip,6167.0,14.0,45036,Lebanon,OH
spectrum,20024,2026-02-25T23:52:10+00:00,mobile,641,WiFi,28.05,-82.5,4174757.0,89,device,6167.0,14.0,33618,Tampa,FL
spectrum,20024,2026-02-25T23:52:26+00:00,desktop,7,TV Streaming,42.82,-83.73,4992612.0,89,device,21928.0,16.0,48430,Fenton,MI
spectrum,20024,2026-02-25T23:53:27+00:00,desktop,641,WiFi,34.28,-118.51,5353433.0,89,device,20001.0,38177.0,91344,Granada Hills,CA
spectrum,20024,2026-02-25T23:53:47+00:00,mobile,11,Broadband Internet,43.9,-89.82,5243553.0,89,ip,20115.0,38177.0,53910,Adams,WI
spectrum,20024,2026-02-25T23:54:19+00:00,mobile,8,Mobile Internet,40.81,-73.93,5128581.0,89,ip,21928.0,16.0,10451,Bronx,NY
spectrum,20024,2026-02-25T23:54:38+00:00,mobile,641,WiFi,34.01,-117.44,,89,device,21928.0,16.0,92509,Jurupa Valley,CA
spectrum,20024,2026-02-25T23:55:01+00:00,mobile,11,Broadband Internet,34.06,-117.66,5379439.0,89,ip,21928.0,16.0,91762,Ontario,CA
spectrum,20024,2026-02-25T23:56:00+00:00,mobile,12,TV,32.27,-80.98,4571722.0,89,device,6167.0,14.0,29909,Okatie,SC
spectrum,20024,2026-02-25T23:56:02+00:00,mobile,11,Broadband Internet,39.37,-83.11,4828890.0,89,device,21928.0,16.0,45601,Chillicothe,OH
spectrum,20024,2026-02-25T23:56:27+00:00,desktop,641,WiFi,34.11,-117.3,5391710.0,89,ip,20001.0,38177.0,92410,San Bernardino,CA
spectrum,20024,2026-02-25T23:57:14+00:00,mobile,641,WiFi,42.28,-122.91,5740099.0,89,ip,20115.0,38177.0,97501,Medford,OR
spectrum,20024,2026-02-25T23:57:58+00:00,mobile,11,Broadband Internet,32.78,-96.8,4684888.0,89,ip,54113.0,118997.0,75202,Dallas,TX
spectrum,20024,2026-02-25T23:58:33+00:00,mobile,641,WiFi,33.45,-112.08,,89,ip,6167.0,14.0,85003,Phoenix,AZ
spectrum,20024,2026-02-25T23:58:48+00:00,mobile,641,WiFi,34.05,-118.3,5368361.0,89,ip,7018.0,13.0,90006,Los Angeles,CA
spectrum,20024,2026-02-25T23:59:47+00:00,mobile,11,Broadband Internet,34.15,-118.22,5352423.0,89,device,21928.0,16.0,91206,Glendale,CA
spectrum,20024,2026-02-25T23:59:50+00:00,mobile,641,WiFi,32.53,-86.37,4076239.0,89,device,6167.0,14.0,36054,Millbrook,AL
spectrum,20024,2026-02-26T00:00:05+00:00,mobile,11,Broadband Internet,34.15,-118.22,5352423.0,89,device,21928.0,16.0,91206,Glendale,CA
spectrum,20024,2026-02-26T00:00:15+00:00,mobile,11,Broadband Internet,43.17,-77.56,5134086.0,89,ip,6167.0,14.0,14609,Rochester,NY
spectrum,20024,2026-02-26T00:00:29+00:00,mobile,641,WiFi,29.05,-80.94,4165913.0,89,device,33363.0,38177.0,32168,New Smyrna Beach,FL
spectrum,20024,2026-02-26T00:02:12+00:00,mobile,12,TV,32.49,-86.36,4076239.0,89,device,20057.0,13.0,36054,Millbrook,AL
spectrum,20024,2026-02-26T00:02:49+00:00,mobile,11,Broadband Internet,33.44,-117.1,5401395.0,89,device,21928.0,16.0,92592,Temecula,CA
spectrum,20024,2026-02-26T00:02:54+00:00,mobile,641,WiFi,32.37,-86.18,4076784.0,89,ip,6167.0,14.0,36117,Montgomery,AL
spectrum,20024,2026-02-26T00:04:01+00:00,mobile,11,Broadband Internet,39.91,-82.78,4521209.0,89,device,21928.0,16.0,43147,Pickerington,OH
spectrum,20024,2026-02-26T00:05:33+00:00,mobile,11,Broadband Internet,32.53,-86.38,4076239.0,89,device,7018.0,13.0,36054,Millbrook,AL
spectrum,20024,2026-02-26T00:05:44+00:00,tablet,8,Mobile Internet,45.7,-111.06,5641727.0,89,device,6167.0,14.0,59718,Bozeman,MT
spectrum,20024,2026-02-26T00:06:13+00:00,mobile,11,Broadband Internet,28.2,-81.61,4152805.0,89,ip,7018.0,13.0,33837,Davenport,FL
spectrum,20024,2026-02-26T00:07:05+00:00,mobile,641,WiFi,33.91,-118.16,5381110.0,89,device,54113.0,118997.0,90723,Paramount,CA
spectrum,20024,2026-02-26T00:07:37+00:00,mobile,11,Broadband Internet,28.02,-81.74,4178552.0,89,ip,13335.0,118997.0,33881,Winter Haven,FL
spectrum,20024,2026-02-26T00:08:20+00:00,mobile,7,TV Streaming,29.51,-81.23,4167538.0,89,device,54113.0,118997.0,32164,Palm Coast,FL
spectrum,20024,2026-02-26T00:08:36+00:00,mobile,11,Broadband Internet,43.0,-87.98,5263045.0,89,device,6167.0,14.0,53219,Milwaukee,WI
spectrum,20024,2026-02-26T00:08:59+00:00,mobile,7,TV Streaming,32.9,-96.86,4684888.0,89,ip,7018.0,13.0,75229,Dallas,TX
spectrum,20024,2026-02-26T00:11:30+00:00,mobile,641,WiFi,37.96,-121.26,5399020.0,89,ip,6167.0,14.0,95205,Stockton,CA
spectrum,20024,2026-02-26T00:13:01+00:00,mobile,11,Broadband Internet,42.91,-89.38,5265785.0,89,device,6614.0,142254.0,53575,Oregon,WI
spectrum,20024,2026-02-26T00:13:08+00:00,mobile,641,WiFi,32.73,-96.64,4684888.0,89,device,21928.0,16.0,75217,Dallas,TX
spectrum,20024,2026-02-26T00:13:17+00:00,mobile,11,Broadband Internet,32.48,-84.9,4188985.0,89,ip,6167.0,14.0,31907,Columbus,GA
spectrum,20024,2026-02-26T00:13:22+00:00,mobile,641,WiFi,33.93,-118.25,5368361.0,89,ip,6167.0,14.0,90059,Los Angeles,CA
spectrum,20024,2026-02-26T00:13:31+00:00,mobile,11,Broadband Internet,38.71,-90.31,4407066.0,89,ip,6167.0,14.0,63121,Saint Louis,MO
spectrum,20024,2026-02-26T00:13:42+00:00,mobile,641,WiFi,38.8,-90.34,4386802.0,89,ip,7018.0,126384.0,63031,Florissant,MO
spectrum,20024,2026-02-26T00:13:42+00:00,mobile,8,Mobile Internet,31.77,-106.23,5520993.0,89,device,7018.0,13.0,79938,El Paso,TX
spectrum,20024,2026-02-26T00:13:45+00:00,mobile,641,WiFi,40.81,-73.93,5128581.0,89,ip,6167.0,14.0,10451,Bronx,NY
spectrum,20024,2026-02-26T00:13:51+00:00,mobile,119,Billing,40.84,-73.95,5128581.0,89,ip,21928.0,16.0,,,
spectrum,20024,2026-02-26T00:13:57+00:00,mobile,11,Broadband Internet,33.52,-86.77,4049979.0,89,ip,6167.0,14.0,35222,Birmingham,AL
spectrum,20024,2026-02-26T00:14:18+00:00,mobile,7,TV Streaming,37.75,-87.15,4303436.0,89,ip,10796.0,38177.0,42301,Owensboro,KY
spectrum,20024,2026-02-26T00:14:27+00:00,mobile,7,TV Streaming,27.8,-82.64,4171563.0,89,device,33363.0,38177.0,33704,Saint Petersburg,FL
spectrum,20024,2026-02-26T00:14:57+00:00,mobile,641,WiFi,33.91,-118.16,5381110.0,89,device,13335.0,118997.0,90723,Paramount,CA
spectrum,20024,2026-02-26T00:15:22+00:00,desktop,12,TV,40.78,-73.95,5128581.0,89,ip,12271.0,38177.0,10128,New York,NY
spectrum,20024,2026-02-26T00:15:36+00:00,mobile,641,WiFi,32.3,-90.18,,89,ip,7018.0,13.0,39201,Jackson,MS
spectrum,20024,2026-02-26T00:16:16+00:00,mobile,7,TV Streaming,28.95,-80.9,4154205.0,89,ip,33363.0,38177.0,32141,Edgewater,FL
spectrum,20024,2026-02-26T00:16:37+00:00,mobile,641,WiFi,36.12,-85.41,4615145.0,89,device,6167.0,14.0,38506,Cookeville,TN
spectrum,20024,2026-02-26T00:16:51+00:00,mobile,11,Broadband Internet,27.95,-81.73,,89,ip,6167.0,14.0,33880,Winter Haven,FL
spectrum,20024,2026-02-26T00:19:00+00:00,mobile,11,Broadband Internet,35.46,-82.57,4452886.0,89,device,6167.0,14.0,28704,Arden,NC
spectrum,20024,2026-02-26T00:19:38+00:00,mobile,11,Broadband Internet,32.56,-86.1,4097257.0,89,ip,397976.0,79840.0,36093,Wetumpka,AL
spectrum,20024,2026-02-26T00:19:56+00:00,mobile,11,Broadband Internet,30.32,-97.86,4671654.0,89,device,7018.0,13.0,78733,Austin,TX
spectrum,20024,2026-02-26T00:20:06+00:00,desktop,11,Broadband Internet,38.66,-90.29,4407066.0,89,ip,21928.0,16.0,63112,Saint Louis,MO
spectrum,20024,2026-02-26T00:20:10+00:00,mobile,11,Broadband Internet,32.52,-86.38,4076239.0,89,device,7018.0,13.0,36054,Millbrook,AL
spectrum,20024,2026-02-26T00:20:36+00:00,mobile,12,TV,41.45,-82.03,5146277.0,89,ip,10796.0,38177.0,44011,Avon,OH
spectrum,20024,2026-02-26T00:20:55+00:00,mobile,11,Broadband Internet,42.16,-72.45,4942744.0,89,device,20115.0,38177.0,1056,Ludlow,MA
spectrum,20024,2026-02-26T00:21:13+00:00,mobile,12,TV,29.58,-98.52,4726206.0,89,device,7018.0,13.0,78248,San Antonio,TX
spectrum,20024,2026-02-26T00:21:29+00:00,mobile,11,Broadband Internet,42.91,-89.38,5265785.0,89,device,7018.0,13.0,53575,Oregon,WI
spectrum,20024,2026-02-26T00:23:20+00:00,mobile,641,WiFi,34.53,-117.2,5324363.0,89,device,21928.0,16.0,92307,Apple Valley,CA
spectrum,20024,2026-02-26T00:23:27+00:00,mobile,641,WiFi,32.49,-86.39,4076239.0,89,device,7018.0,13.0,36054,Millbrook,AL
spectrum,20024,2026-02-26T00:23:30+00:00,mobile,11,Broadband Internet,40.44,-79.99,5206379.0,89,ip,137409.0,126548.0,15219,Pittsburgh,PA
spectrum,20024,2026-02-26T00:23:58+00:00,mobile,641,WiFi,29.28,-81.12,4167178.0,89,device,33363.0,38177.0,32174,Ormond Beach,FL
spectrum,20024,2026-02-26T00:24:24+00:00,mobile,11,Broadband Internet,33.97,-118.15,5327319.0,89,ip,21928.0,16.0,90201,Bell Gardens,CA
spectrum,20024,2026-02-26T00:24:41+00:00,mobile,641,WiFi,32.53,-86.37,4076239.0,89,device,6167.0,14.0,36054,Millbrook,AL
spectrum,20024,2026-02-26T00:25:06+00:00,mobile,8,Mobile Internet,30.16,-97.48,4679667.0,89,device,7018.0,13.0,78612,Cedar Creek,TX
spectrum,20024,2026-02-26T00:25:31+00:00,mobile,11,Broadband Internet,41.95,-87.7,4887398.0,89,ip,21928.0,16.0,60618,Chicago,IL
spectrum,20024,2026-02-26T00:25:37+00:00,mobile,8,Mobile Internet,33.97,-118.35,5359488.0,89,device,20001.0,38177.0,90302,Inglewood,CA
spectrum,20024,2026-02-26T00:26:37+00:00,mobile,81,Voice Calls,40.79,-73.94,5145066.0,89,device,54113.0,118997.0,10029,New York,NY
spectrum,20024,2026-02-26T00:26:40+00:00,desktop,641,WiFi,34.03,-117.94,5364066.0,89,ip,20001.0,38177.0,91744,La Puente,CA
spectrum,20024,2026-02-26T00:27:13+00:00,mobile,11,Broadband Internet,47.61,-122.33,,89,ip,6167.0,14.0,98101,Seattle,WA
spectrum,20024,2026-02-26T00:28:16+00:00,mobile,641,WiFi,40.71,-73.91,5145066.0,89,device,6167.0,14.0,11385,Ridgewood,NY
spectrum,20024,2026-02-26T00:28:42+00:00,mobile,11,Broadband Internet,39.88,-86.14,4259418.0,89,device,21928.0,16.0,46220,Indianapolis,IN
spectrum,20024,2026-02-26T00:29:10+00:00,mobile,641,WiFi,32.51,-86.35,4076239.0,89,device,6167.0,14.0,36054,Millbrook,AL
spectrum,20024,2026-02-26T00:29:49+00:00,mobile,641,WiFi,32.31,-86.25,4076784.0,89,ip,6167.0,14.0,36116,Montgomery,AL
spectrum,20024,2026-02-26T00:31:45+00:00,mobile,11,Broadband Internet,42.74,-78.84,5119833.0,89,ip,701.0,12.0,14075,Hamburg,NY
spectrum,20024,2026-02-26T00:32:16+00:00,mobile,641,WiFi,33.55,-84.23,4224681.0,89,ip,6167.0,14.0,30281,Stockbridge,GA
spectrum,20024,2026-02-26T00:32:32+00:00,desktop,8,Mobile Internet,40.71,-73.94,5145066.0,89,device,12271.0,38177.0,11211,Brooklyn,NY
spectrum,20024,2026-02-26T00:33:12+00:00,tablet,11,Broadband Internet,42.43,-83.25,4990729.0,89,ip,21928.0,16.0,48219,Detroit,MI
spectrum,20024,2026-02-26T00:33:47+00:00,mobile,11,Broadband Internet,32.78,-96.87,4684888.0,89,ip,21928.0,16.0,75212,Dallas,TX
spectrum,20024,2026-02-26T00:33:59+00:00,mobile,11,Broadband Internet,40.61,-111.9,,89,ip,7018.0,13.0,84047,Midvale,UT
spectrum,20024,2026-02-26T00:35:30+00:00,desktop,11,Broadband Internet,30.31,-97.73,4671654.0,89,ip,11427.0,38177.0,78751,Austin,TX
spectrum,20024,2026-02-26T00:35:51+00:00,desktop,641,WiFi,46.15,-123.86,5711847.0,89,device,6167.0,14.0,97103,Astoria,OR
spectrum,20024,2026-02-26T00:36:07+00:00,desktop,641,WiFi,32.85,-117.27,5363943.0,89,device,7018.0,126384.0,92037,La Jolla,CA
spectrum,20024,2026-02-26T00:36:27+00:00,desktop,11,Broadband Internet,36.37,-79.66,4487682.0,89,device,11426.0,38177.0,27320,Reidsville,NC
spectrum,20024,2026-02-26T00:38:54+00:00,desktop,12,TV,34.11,-84.0,4225039.0,89,ip,20115.0,38177.0,30518,Buford,GA
spectrum,20024,2026-02-26T00:39:01+00:00,mobile,12,TV,32.31,-86.25,4076784.0,89,ip,6167.0,14.0,36116,Montgomery,AL
spectrum,20024,2026-02-26T00:39:08+00:00,desktop,11,Broadband Internet,34.27,-118.7,5396003.0,89,device,20001.0,38177.0,93063,Simi Valley,CA
spectrum,20024,2026-02-26T00:39:09+00:00,mobile,641,WiFi,32.55,-86.36,4828090.0,89,device,21928.0,16.0,36025,Elmore,AL
spectrum,20024,2026-02-26T00:39:13+00:00,mobile,8,Mobile Internet,40.81,-73.95,5145066.0,89,device,21928.0,16.0,10027,New York,NY
spectrum,20024,2026-02-26T00:39:23+00:00,mobile,11,Broadband Internet,34.05,-118.44,4330650.0,89,device,6167.0,14.0,90024,Los Angeles,CA
spectrum,20024,2026-02-26T00:39:47+00:00,mobile,7,TV Streaming,42.16,-72.47,4942744.0,89,device,54113.0,118997.0,1056,Ludlow,MA
spectrum,20024,2026-02-26T00:40:30+00:00,mobile,11,Broadband Internet,39.61,-84.17,4509884.0,89,ip,21928.0,16.0,45458,Dayton,OH
spectrum,20024,2026-02-26T00:41:00+00:00,desktop,641,WiFi,36.07,-119.03,5384471.0,89,ip,22516.0,38177.0,93257,Porterville,CA
spectrum,20024,2026-02-26T00:41:02+00:00,desktop,8,Mobile Internet,40.8,-73.98,5128581.0,89,ip,12271.0,38177.0,,,
spectrum,20024,2026-02-26T00:41:07+00:00,mobile,12,TV,38.21,-85.63,4299276.0,89,ip,21928.0,16.0,40220,Louisville,KY
